player_id,player_name,position,team,season,week,pass_attempts,pass_yds,pass_tds,carries,rush_yds,rush_tds,targets,receptions,rec_yds,rec_tds
00-0039893,Brian Thomas Jr.,WR,JAX,2024,1,0,0,0,0,0,0,4,4,47,1
00-0039894,Xavier Worthy,WR,KC,2024,1,0,0,0,1,21,1,3,2,47,1
00-0039901,Keon Coleman,WR,BUF,2024,1,0,0,0,0,0,0,5,4,51,0
00-0039907,Ja'Lynn Polk,WR,NE,2024,1,0,0,0,0,0,0,1,1,6,0
00-0039910,Jayden Daniels,QB,WAS,2024,1,24,184,0,16,88,2,0,0,0,0
00-0039915,Ladd McConkey,WR,LAC,2024,1,0,0,0,0,0,0,7,5,39,1
00-0039918,Caleb Williams,QB,CHI,2024,1,29,93,0,5,15,0,0,0,0,0
00-0039919,Rome Odunze,WR,CHI,2024,1,0,0,0,0,0,0,4,1,11,0
00-0039921,Trey Benson,RB,ARI,2024,1,0,0,0,3,13,0,1,1,5,0
00-0023459,Aaron Rodgers,QB,NYJ,2024,2,30,176,2,2,1,0,0,0,0,0
00-0026498,Matthew Stafford,QB,LA,2024,2,27,216,0,0,0,0,0,0,0,0
00-0029604,Kirk Cousins,QB,ATL,2024,2,29,241,2,4,-1,0,0,0,0,0
00-0029892,Kyle Juszczyk,FB,SF,2024,2,0,0,0,0,0,0,5,3,19,0
00-0030035,Adam Thielen,WR,CAR,2024,2,0,0,0,0,0,0,3,2,20,0
00-0030061,Zach Ertz,TE,WAS,2024,2,0,0,0,0,0,0,4,4,62,0
00-0030506,Travis Kelce,TE,KC,2024,2,0,0,0,1,1,0,3,1,5,0
00-0030564,DeAndre Hopkins,WR,TEN,2024,2,0,0,0,0,0,0,2,1,9,0
00-0030565,Geno Smith,QB,SEA,2024,2,44,327,1,5,8,0,0,0,0,0
00-0030578,Cordarrelle Patterson,RB,PIT,2024,2,0,0,0,2,3,0,0,0,0,0
00-0031236,Brandin Cooks,WR,DAL,2024,2,0,0,0,1,-3,0,2,2,19,0
00-0031280,Derek Carr,QB,NO,2024,2,16,243,2,1,1,1,0,0,0,0
00-0031381,Davante Adams,WR,LV,2024,2,0,0,0,0,0,0,12,9,110,1
00-0031408,Mike Evans,WR,TB,2024,2,0,0,0,0,0,0,6,3,42,0
00-0031503,Jameis Winston,QB,CLE,2024,2,0,0,0,2,4,0,0,0,0,0
00-0031544,Amari Cooper,WR,CLE,2024,2,0,0,0,0,0,0,8,3,11,0
00-0031549,Nelson Agholor,WR,BAL,2024,2,0,0,0,0,0,0,3,1,13,0
00-0031588,Stefon Diggs,WR,HOU,2024,2,0,0,0,0,0,0,6,4,37,0
00-0031595,Michael Burton,FB,DEN,2024,2,0,0,0,0,0,0,1,1,1,0
00-0031690,Eric Tomlinson,TE,LAC,2024,2,0,0,0,0,0,0,1,0,0,0
00-0031763,DeAndre Carter,WR,CHI,2024,2,0,0,0,0,0,0,4,3,32,0
00-0032104,Ameer Abdullah,RB,LV,2024,2,0,0,0,2,1,0,2,2,1,0
00-0032128,Chris Conley,WR,SF,2024,2,0,0,0,0,0,0,1,1,4,0
00-0032211,Tyler Lockett,WR,SEA,2024,2,0,0,0,0,0,0,2,2,15,0
00-0032392,Austin Hooper,TE,NE,2024,2,0,0,0,0,0,0,1,1,5,0
00-0032464,Kalif Raymond,WR,DET,2024,2,0,0,0,0,0,0,4,3,27,0
00-0032688,Robbie Chosen,WR,MIA,2024,2,0,0,0,0,0,0,4,1,5,0
00-0032764,Derrick Henry,RB,BAL,2024,2,0,0,0,18,84,1,1,1,12,0
00-0032775,Demarcus Robinson,WR,LA,2024,2,0,0,0,0,0,0,4,2,50,0
00-0033009,Tyler Boyd,WR,TEN,2024,2,0,0,0,0,0,0,5,2,26,0
00-0033040,Tyreek Hill,WR,MIA,2024,2,0,0,0,1,12,0,6,3,24,0
00-0033045,Ezekiel Elliott,RB,DAL,2024,2,0,0,0,6,16,0,3,2,16,0
00-0033077,Dak Prescott,QB,DAL,2024,2,39,293,1,2,12,0,0,0,0,0
00-0033090,Hunter Henry,TE,NE,2024,2,0,0,0,0,0,0,12,8,109,0
00-0033106,Jared Goff,QB,DET,2024,2,55,307,0,2,5,0,0,0,0,0
00-0033119,Jacoby Brissett,QB,NE,2024,2,27,149,1,2,6,0,0,0,0,0
00-0033217,Mo Alie-Cox,TE,IND,2024,2,0,0,0,0,0,0,1,1,22,0
00-0033246,Johnny Mundt,TE,MIN,2024,2,0,0,0,0,0,0,3,2,12,0
00-0033282,Curtis Samuel,WR,BUF,2024,2,0,0,0,0,0,0,2,1,3,0
00-0033288,George Kittle,TE,SF,2024,2,0,0,0,0,0,0,8,7,76,1
00-0033293,Aaron Jones,RB,MIN,2024,2,0,0,0,9,32,0,6,5,36,0
00-0033357,Taysom Hill,TE,NO,2024,2,0,0,0,3,18,0,1,1,1,0
00-0033375,Tim Patrick,WR,DET,2024,2,0,0,0,0,0,0,4,2,12,0
00-0033376,Patrick Ricard,FB,BAL,2024,2,0,0,0,0,0,0,1,0,0,0
00-0033526,Samaje Perine,RB,KC,2024,2,0,0,0,0,0,0,1,1,3,0
00-0033536,Mike Williams,WR,NYJ,2024,2,0,0,0,0,0,0,1,1,19,0
00-0033537,Deshaun Watson,QB,CLE,2024,2,34,186,0,5,20,1,0,0,0,0
00-0033553,James Conner,RB,ARI,2024,2,0,0,0,21,122,1,1,1,2,0
00-0033555,Mack Hollins,WR,BUF,2024,2,0,0,0,0,0,0,1,0,0,0
00-0033576,Eric Saubert,TE,SF,2024,2,0,0,0,0,0,0,2,2,26,0
00-0033589,David Moore,WR,CAR,2024,2,0,0,0,0,0,0,1,0,0,0
00-0033591,Noah Brown,WR,WAS,2024,2,0,0,0,0,0,0,3,3,56,0
00-0033662,Cooper Rush,QB,DAL,2024,2,3,6,0,0,0,0,0,0,0,0
00-0033699,Austin Ekeler,RB,WAS,2024,2,0,0,0,8,38,0,3,3,47,0
00-0033854,Dare Ogunbowale,RB,HOU,2024,2,0,0,0,2,3,0,2,2,20,0
00-0033858,Jonnu Smith,TE,MIA,2024,2,0,0,0,0,0,0,7,6,53,0
00-0033869,Mitchell Trubisky,QB,BUF,2024,2,0,0,0,2,-2,0,0,0,0,0
00-0033873,Patrick Mahomes,QB,KC,2024,2,25,151,2,4,29,0,0,0,0,0
00-0033895,Gerald Everett,TE,CHI,2024,2,0,0,0,0,0,0,3,2,1,0
00-0033897,Joe Mixon,RB,HOU,2024,2,0,0,0,9,25,0,5,3,25,0
00-0033906,Alvin Kamara,RB,NO,2024,2,0,0,0,20,115,3,3,2,65,1
00-0033908,Cooper Kupp,WR,LA,2024,2,0,0,0,0,0,0,6,4,37,0
00-0033921,Chris Godwin Jr.,WR,TB,2024,2,0,0,0,0,0,0,8,7,117,1
00-0033925,D'Onta Foreman,RB,CLE,2024,2,0,0,0,14,42,0,1,1,9,0
00-0033943,Josh Reynolds,WR,DEN,2024,2,0,0,0,0,0,0,5,4,93,0
00-0033948,Jamaal Williams,RB,NO,2024,2,0,0,0,8,39,0,0,0,0,0
00-0034115,Jeff Wilson,RB,MIA,2024,2,0,0,0,0,0,0,2,2,12,0
00-0034159,Will Dissly,TE,LAC,2024,2,0,0,0,0,0,0,3,3,29,0
00-0034184,Gus Edwards,RB,LAC,2024,2,0,0,0,18,59,0,0,0,0,0
00-0034270,Tyler Conklin,TE,NYJ,2024,2,0,0,0,0,0,0,2,1,10,0
00-0034272,Marquez Valdes-Scantling,WR,BUF,2024,2,0,0,0,0,0,0,1,0,0,0
00-0034348,Courtland Sutton,WR,DEN,2024,2,0,0,0,0,0,0,4,1,26,0
00-0034351,Dallas Goedert,TE,PHI,2024,2,0,0,0,0,0,0,4,3,38,0
00-0034364,Jordan Akins,TE,CLE,2024,2,0,0,0,0,0,0,1,1,10,0
00-0034383,Dalton Schultz,TE,HOU,2024,2,0,0,0,0,0,0,3,2,21,0
00-0034386,Justin Watson,WR,KC,2024,2,0,0,0,0,0,0,2,2,22,0
00-0034407,Ray-Ray McCloud,WR,ATL,2024,2,0,0,0,1,3,0,5,3,42,0
00-0034419,Braxton Berrios,WR,MIA,2024,2,0,0,0,0,0,0,1,0,0,0
00-0034487,Trent Sherfield,WR,MIN,2024,2,0,0,0,0,0,0,2,1,17,0
00-0034521,Allen Lazard,WR,NYJ,2024,2,0,0,0,0,0,0,4,2,11,0
00-0034646,Brandon Powell,WR,MIN,2024,2,0,0,0,0,0,0,2,2,16,0
00-0034753,Mark Andrews,TE,BAL,2024,2,0,0,0,0,0,0,5,4,51,0
00-0034775,Christian Kirk,WR,JAX,2024,2,0,0,0,0,0,0,3,1,-1,0
00-0034796,Lamar Jackson,QB,BAL,2024,2,34,247,1,5,45,0,0,0,0,0
00-0034798,Durham Smythe,TE,MIA,2024,2,0,0,0,0,0,0,1,1,8,0
00-0034827,DJ Moore,WR,CHI,2024,2,0,0,0,0,0,0,10,6,53,0
00-0034829,Mike Gesicki,TE,CIN,2024,2,0,0,0,0,0,0,9,7,91,0
00-0034830,Hayden Hurst,TE,LAC,2024,2,0,0,0,0,0,0,2,1,5,0
00-0034837,Calvin Ridley,WR,TEN,2024,2,0,0,0,1,10,1,6,4,77,1
00-0034844,Saquon Barkley,RB,PHI,2024,2,0,0,0,22,95,0,5,4,21,0
00-0034855,Baker Mayfield,QB,TB,2024,2,19,185,1,5,34,1,0,0,0,0
00-0034857,Josh Allen,QB,BUF,2024,2,19,139,1,2,2,0,0,0,0,0
00-0034869,Sam Darnold,QB,MIN,2024,2,26,268,2,5,32,0,0,0,0,0
00-0034960,Jakobi Meyers,WR,LV,2024,2,0,0,0,0,0,0,5,4,29,0
00-0034972,Alexander Mattison,RB,LV,2024,2,0,0,0,4,1,1,0,0,0,0
00-0034975,Justice Hill,RB,BAL,2024,2,0,0,0,4,22,0,2,2,10,0
00-0035021,Ashton Dulin,WR,IND,2024,2,0,0,0,0,0,0,2,1,13,0
00-0035125,Alec Ingold,FB,MIA,2024,2,0,0,0,2,2,0,0,0,0,0
00-0035156,Jack Fox,P,DET,2024,2,1,17,0,0,0,0,0,0,0,0
00-0035208,Olamide Zaccheaus,WR,WAS,2024,2,0,0,0,0,0,0,3,3,14,0
00-0035216,Diontae Johnson,WR,CAR,2024,2,0,0,0,0,0,0,6,3,15,0
00-0035228,Kyler Murray,QB,ARI,2024,2,21,266,3,5,59,0,0,0,0,0
00-0035243,Miles Sanders,RB,CAR,2024,2,0,0,0,7,20,0,3,3,5,0
00-0035250,Devin Singletary,RB,NYG,2024,2,0,0,0,16,95,1,1,1,0,0
00-0035261,Tony Pollard,RB,TEN,2024,2,0,0,0,17,62,0,6,5,40,0
00-0035289,Gardner Minshew,QB,LV,2024,2,38,276,1,1,-1,0,0,0,0,0
00-0035341,Trenton Irwin,WR,CIN,2024,2,0,0,0,0,0,0,6,1,5,0
00-0035406,Lil'Jordan Humphrey,WR,DEN,2024,2,0,0,0,0,0,0,5,4,50,0
00-0035500,Greg Dortch,WR,ARI,2024,2,0,0,0,0,0,0,2,2,11,0
00-0035535,Darius Slayton,WR,NYG,2024,2,0,0,0,0,0,0,4,3,33,0
00-0035537,Ty Johnson,RB,BUF,2024,2,0,0,0,1,-1,0,2,1,33,0
00-0035544,Tom Kennedy,WR,DET,2024,2,0,0,0,0,0,0,1,0,0,0
00-0035594,Travis Homer,RB,CHI,2024,2,0,0,0,1,6,0,0,0,0,0
00-0035628,D'Ernest Johnson,RB,JAX,2024,2,0,0,0,5,26,0,0,0,0,0
00-0035631,Drew Sample,TE,CIN,2024,2,0,0,0,0,0,0,3,3,28,0
00-0035640,DK Metcalf,WR,SEA,2024,2,0,0,0,0,0,0,14,10,129,1
00-0035644,Noah Fant,TE,SEA,2024,2,0,0,0,0,0,0,3,1,14,0
00-0035659,Terry McLaurin,WR,WAS,2024,2,0,0,0,0,0,0,8,6,22,0
00-0035685,David Montgomery,RB,DET,2024,2,0,0,0,11,35,1,4,4,35,0
00-0035700,Josh Jacobs,RB,GB,2024,2,0,0,0,32,151,0,0,0,0,0
00-0035710,Daniel Jones,QB,NYG,2024,2,28,178,2,5,32,0,0,0,0,0
00-0035719,Deebo Samuel Sr.,WR,SF,2024,2,0,0,0,2,-10,0,10,8,110,0
00-0035806,JaMycal Hasty,RB,NE,2024,2,0,0,0,1,2,0,0,0,0,0
00-0036139,Rico Dowdle,RB,DAL,2024,2,0,0,0,7,30,0,5,4,29,0
00-0036158,J.K. Dobbins,RB,LAC,2024,2,0,0,0,17,131,1,1,1,0,0
00-0036196,Gabe Davis,WR,JAX,2024,2,0,0,0,0,0,0,7,3,43,0
00-0036212,Tua Tagovailoa,QB,MIA,2024,2,25,145,1,2,17,0,0,0,0,0
00-0036223,Jonathan Taylor,RB,IND,2024,2,0,0,0,12,103,0,4,2,32,0
00-0036232,Harrison Bryant,TE,LV,2024,2,0,0,0,0,0,0,1,0,0,0
00-0036244,Colby Parkinson,TE,LA,2024,2,0,0,0,0,0,0,2,1,12,0
00-0036251,Zack Moss,RB,CIN,2024,2,0,0,0,12,34,0,1,1,13,0
00-0036252,Michael Pittman,WR,IND,2024,2,0,0,0,0,0,0,7,3,21,0
00-0036259,Jauan Jennings,WR,SF,2024,2,0,0,0,0,0,0,4,2,37,0
00-0036261,Brandon Aiyuk,WR,SF,2024,2,0,0,0,0,0,0,5,4,43,0
00-0036268,Laviska Shenault Jr.,WR,SEA,2024,2,0,0,0,0,0,0,1,1,6,0
00-0036275,D'Andre Swift,RB,CHI,2024,2,0,0,0,14,18,0,5,4,24,0
00-0036290,Cole Kmet,TE,CHI,2024,2,0,0,0,0,0,0,5,4,27,0
00-0036309,Darnell Mooney,WR,ATL,2024,2,0,0,0,0,0,0,7,3,88,1
00-0036322,Justin Jefferson,WR,MIN,2024,2,0,0,0,0,0,0,7,4,133,1
00-0036328,Antonio Gibson,RB,NE,2024,2,0,0,0,11,96,0,1,1,7,0
00-0036331,Devin Duvernay,WR,JAX,2024,2,0,0,0,1,4,0,0,0,0,0
00-0036345,K.J. Osborn,WR,NE,2024,2,0,0,0,0,0,0,2,1,7,0
00-0036355,Justin Herbert,QB,LAC,2024,2,20,130,2,6,18,0,0,0,0,0
00-0036358,CeeDee Lamb,WR,DAL,2024,2,0,0,0,0,0,0,7,4,90,1
00-0036389,Jalen Hurts,QB,PHI,2024,2,30,183,1,13,85,1,0,0,0,0
00-0036407,Jerry Jeudy,WR,CLE,2024,2,0,0,0,0,0,0,6,5,73,0
00-0036414,Cam Akers,RB,HOU,2024,2,0,0,0,7,32,0,1,1,3,0
00-0036415,Van Jefferson,WR,PIT,2024,2,0,0,0,0,0,0,3,2,14,0
00-0036427,Tyler Johnson,WR,LA,2024,2,0,0,0,0,0,0,3,2,20,0
00-0036442,Joe Burrow,QB,CIN,2024,2,36,258,2,6,9,0,0,0,0,0
00-0036527,DJ Turner,WR,LV,2024,2,0,0,0,1,2,0,0,0,0,0
00-0036550,Rashod Bateman,WR,BAL,2024,2,0,0,0,0,0,0,4,3,40,0
00-0036554,Nico Collins,WR,HOU,2024,2,0,0,0,0,0,0,10,8,135,1
00-0036555,Chuba Hubbard,RB,CAR,2024,2,0,0,0,10,64,0,5,4,12,0
00-0036556,Brevin Jordan,TE,HOU,2024,2,0,0,0,0,0,0,1,1,4,0
00-0036613,Jaylen Waddle,WR,MIA,2024,2,0,0,0,1,4,0,4,4,41,0
00-0036626,Dyami Brown,WR,WAS,2024,2,0,0,0,0,0,0,4,2,17,0
00-0036628,John Bates,TE,WAS,2024,2,0,0,0,0,0,0,1,1,5,0
00-0036727,Adam Prentice,RB,NO,2024,2,0,0,0,0,0,0,1,0,0,0
00-0036849,Tutu Atwell,WR,LA,2024,2,0,0,0,0,0,0,4,3,48,0
00-0036875,Rhamondre Stevenson,RB,NE,2024,2,0,0,0,21,81,1,5,2,9,0
00-0036876,Kylen Granson,TE,IND,2024,2,0,0,0,0,0,0,2,1,9,0
00-0036887,Luke Farrell,TE,JAX,2024,2,0,0,0,0,0,0,2,2,13,0
00-0036893,Najee Harris,RB,PIT,2024,2,0,0,0,17,69,0,2,1,5,0
00-0036894,Pat Freiermuth,TE,PIT,2024,2,0,0,0,0,0,0,4,4,39,0
00-0036900,Ja'Marr Chase,WR,CIN,2024,2,0,0,0,0,0,0,5,4,35,0
00-0036906,Khalil Herbert,RB,CHI,2024,2,0,0,0,2,3,1,2,2,4,0
00-0036912,DeVonta Smith,WR,PHI,2024,2,0,0,0,0,0,0,10,7,76,1
00-0036919,Kenneth Gainwell,RB,PHI,2024,2,0,0,0,2,6,0,0,0,0,0
00-0036945,Justin Fields,QB,PIT,2024,2,20,117,1,8,27,0,0,0,0,0
00-0036963,Amon-Ra St. Brown,WR,DET,2024,2,0,0,0,0,0,0,18,11,119,0
00-0036970,Kyle Pitts,TE,ATL,2024,2,0,0,0,0,0,0,4,3,20,0
00-0036971,Trevor Lawrence,QB,JAX,2024,2,30,220,0,2,45,0,0,0,0,0
00-0036973,Travis Etienne,RB,JAX,2024,2,0,0,0,13,52,1,4,3,6,0
00-0036980,Elijah Moore,WR,CLE,2024,2,0,0,0,0,0,0,8,6,44,0
00-0036984,Trey Sermon,RB,IND,2024,2,0,0,0,2,0,0,1,1,7,0
00-0036988,Josh Palmer,WR,LAC,2024,2,0,0,0,0,0,0,2,2,19,0
00-0036997,Javonte Williams,RB,DEN,2024,2,0,0,0,11,17,0,5,5,48,0
00-0037005,Tommy Tremble,TE,CAR,2024,2,0,0,0,0,0,0,4,3,23,0
00-0037085,Tyler Badie,RB,DEN,2024,2,0,0,0,1,16,0,1,1,2,0
00-0037086,Grant Calcaterra,TE,PHI,2024,2,0,0,0,0,0,0,2,2,19,0
00-0037091,Bo Melton,CB,GB,2024,2,0,0,0,2,8,0,0,0,0,0
00-0037120,Tyler Goodson,RB,IND,2024,2,0,0,0,0,0,0,1,1,2,0
00-0037132,Britain Covey,WR,PHI,2024,2,0,0,0,0,0,0,6,6,23,0
00-0037197,Isiah Pacheco,RB,KC,2024,2,0,0,0,19,90,0,5,5,21,0
00-0037228,Jaylen Warren,RB,PIT,2024,2,0,0,0,9,42,0,2,2,19,0
00-0037238,Drake London,WR,ATL,2024,2,0,0,0,0,0,0,7,6,54,1
00-0037239,Chris Olave,WR,NO,2024,2,0,0,0,1,7,0,6,4,81,0
00-0037240,Jameson Williams,WR,DET,2024,2,0,0,0,1,15,0,11,5,79,0
00-0037247,George Pickens,WR,PIT,2024,2,0,0,0,0,0,0,4,2,29,0
00-0037248,James Cook,RB,BUF,2024,2,0,0,0,11,78,2,1,1,17,1
00-0037252,Greg Dulcich,TE,DEN,2024,2,0,0,0,0,0,0,8,3,16,0
00-0037256,Rachaad White,RB,TB,2024,2,0,0,0,10,18,0,1,1,5,0
00-0037257,David Bell,WR,CLE,2024,2,0,0,0,0,0,0,3,3,27,0
00-0037261,Khalil Shakir,WR,BUF,2024,2,0,0,0,1,2,0,5,5,54,0
00-0037263,Tyler Allgeier,RB,ATL,2024,2,0,0,0,9,53,0,1,1,12,0
00-0037267,Jerome Ford,RB,CLE,2024,2,0,0,0,7,64,0,2,1,0,0
00-0037276,Ty Chandler,RB,MIN,2024,2,0,0,0,10,82,0,0,0,0,0
00-0037291,Jalen Nailor,WR,MIN,2024,2,0,0,0,0,0,0,4,3,54,1
00-0037292,Andrew Ogletree,TE,IND,2024,2,0,0,0,0,0,0,2,1,12,0
00-0037327,Skylar Thompson,QB,MIA,2024,2,14,80,0,1,4,0,0,0,0,0
00-0037525,Jordan Mason,RB,SF,2024,2,0,0,0,20,100,1,1,1,4,0
00-0037545,Rashid Shaheed,WR,NO,2024,2,0,0,0,3,13,0,4,4,96,1
00-0037557,Ronnie Rivers,RB,LA,2024,2,0,0,0,0,0,0,1,1,0,0
00-0037617,Hassan Haskins,RB,LAC,2024,2,0,0,0,3,11,0,0,0,0,0
00-0037664,Alec Pierce,WR,IND,2024,2,0,0,0,0,0,0,7,5,56,1
00-0037666,Jalen Tolbert,WR,DAL,2024,2,0,0,0,0,0,0,9,6,82,0
00-0037740,Garrett Wilson,WR,NYJ,2024,2,0,0,0,1,5,0,6,4,57,0
00-0037741,Jahan Dotson,WR,PHI,2024,2,0,0,0,0,0,0,1,1,6,0
00-0037742,Treylon Burks,WR,TEN,2024,2,0,0,0,0,0,0,1,0,0,0
00-0037744,Trey McBride,TE,ARI,2024,2,0,0,0,0,0,0,6,6,67,0
00-0037746,Brian Robinson,RB,WAS,2024,2,0,0,0,17,133,0,3,1,3,0
00-0037801,KaVontae Turpin,WR,DAL,2024,2,0,0,0,1,2,0,4,2,4,0
00-0037805,Jeremy Ruckert,TE,NYJ,2024,2,0,0,0,0,0,0,3,0,0,0
00-0037809,Chig Okonkwo,TE,TEN,2024,2,0,0,0,0,0,0,3,3,16,0
00-0037816,Romeo Doubs,WR,GB,2024,2,0,0,0,0,0,0,3,3,62,0
00-0037834,Brock Purdy,QB,SF,2024,2,36,319,1,2,12,0,0,0,0,0
00-0037837,Calvin Austin III,WR,PIT,2024,2,0,0,0,0,0,0,2,1,6,0
00-0037838,Isaiah Likely,TE,BAL,2024,2,0,0,0,0,0,0,3,2,26,0
00-0037840,Kyren Williams,RB,LA,2024,2,0,0,0,12,25,1,5,4,27,0
00-0038040,Zamir White,RB,LV,2024,2,0,0,0,9,24,0,4,3,14,0
00-0038046,Charlie Kolar,TE,BAL,2024,2,0,0,0,0,0,0,1,1,4,0
00-0038098,Pierre Strong,RB,CLE,2024,2,0,0,0,1,-5,0,2,1,10,0
00-0038117,Wan'Dale Robinson,WR,NYG,2024,2,0,0,0,0,0,0,4,2,18,1
00-0038120,Breece Hall,RB,NYJ,2024,2,0,0,0,14,62,0,8,7,52,1
00-0038128,Malik Willis,QB,GB,2024,2,14,122,1,6,41,0,0,0,0,0
00-0038129,Cade Otton,TE,TB,2024,2,0,0,0,1,-4,0,2,0,0,0
00-0038393,Dontayvion Wicks,WR,GB,2024,2,0,0,0,0,0,0,4,3,26,1
00-0038507,Grant DuBose,WR,MIA,2024,2,0,0,0,0,0,0,3,1,13,0
00-0038542,Bijan Robinson,RB,ATL,2024,2,0,0,0,14,97,0,5,4,25,0
00-0038543,Jaxon Smith-Njigba,WR,SEA,2024,2,0,0,0,0,0,0,16,12,117,0
00-0038544,Quentin Johnston,WR,LAC,2024,2,0,0,0,0,0,0,6,5,51,2
00-0038547,Luke Schoonmaker,TE,DAL,2024,2,0,0,0,0,0,0,6,6,43,0
00-0038558,Darnell Washington,TE,PIT,2024,2,0,0,0,0,0,0,1,1,5,1
00-0038559,Michael Wilson,WR,ARI,2024,2,0,0,0,0,0,0,2,2,31,0
00-0038563,Tre Tucker,WR,LV,2024,2,0,0,0,0,0,0,2,2,13,0
00-0038582,Clayton Tune,QB,ARI,2024,2,0,0,0,1,-6,0,0,0,0,0
00-0038589,Josh Whyle,TE,TEN,2024,2,0,0,0,0,0,0,2,2,13,0
00-0038597,Chase Brown,RB,CIN,2024,2,0,0,0,4,31,0,0,0,0,0
00-0038606,Parker Washington,WR,JAX,2024,2,0,0,0,0,0,0,1,0,0,0
00-0038618,Xavier Hutchinson,WR,HOU,2024,2,0,0,0,0,0,0,1,0,0,0
00-0038619,Andrei Iosivas,WR,CIN,2024,2,0,0,0,0,0,0,4,2,7,2
00-0038622,Deuce Vaughn,RB,DAL,2024,2,0,0,0,4,11,0,1,1,6,0
00-0038640,Jalen Brooks,WR,DAL,2024,2,0,0,0,0,0,0,3,1,10,0
00-0038705,Emari Demercado,RB,ARI,2024,2,0,0,0,2,46,0,0,0,0,0
00-0038720,Julian Hill,TE,MIA,2024,2,0,0,0,0,0,0,2,0,0,0
00-0038752,Jake Bobo,WR,SEA,2024,2,0,0,0,0,0,0,2,2,15,0
00-0038783,Nate Adkins,TE,DEN,2024,2,0,0,0,0,0,0,1,0,0,0
00-0038794,Jaleel McLaughlin,RB,DEN,2024,2,0,0,0,3,6,0,0,0,0,0
00-0038797,Emanuel Wilson,RB,GB,2024,2,0,0,0,5,9,0,0,0,0,0
00-0038933,Dalton Kincaid,TE,BUF,2024,2,0,0,0,0,0,0,4,4,33,0
00-0038935,Brenton Strange,TE,JAX,2024,2,0,0,0,0,0,0,6,3,65,0
00-0038976,Marvin Mims Jr.,WR,DEN,2024,2,0,0,0,0,0,0,2,1,10,0
00-0038977,Tank Dell,WR,HOU,2024,2,0,0,0,3,16,0,4,1,-3,0
00-0038979,Cedric Tillman,WR,CLE,2024,2,0,0,0,0,0,0,2,1,2,0
00-0038981,Wanya Morris,OT,KC,2024,2,0,0,0,0,0,0,1,1,1,1
00-0038996,Tucker Kraft,TE,GB,2024,2,0,0,0,0,0,0,2,2,16,0
00-0038998,Jake Haener,QB,NO,2024,2,0,0,0,3,-3,0,0,0,0,0
00-0039032,Tyjae Spears,RB,TEN,2024,2,0,0,0,6,20,0,2,2,11,0
00-0039040,De'Von Achane,RB,MIA,2024,2,0,0,0,22,96,0,7,7,69,1
00-0039041,Elijah Higgins,TE,ARI,2024,2,0,0,0,0,0,0,1,1,18,1
00-0039062,Jonathan Mingo,WR,CAR,2024,2,0,0,0,0,0,0,2,1,1,0
00-0039064,Zay Flowers,WR,BAL,2024,2,0,0,0,0,0,0,11,7,91,1
00-0039065,Sam LaPorta,TE,DET,2024,2,0,0,0,0,0,0,3,2,13,0
00-0039066,Michael Mayer,TE,LV,2024,2,0,0,0,0,0,0,1,1,11,0
00-0039067,Rashee Rice,WR,KC,2024,2,0,0,0,0,0,0,6,5,75,1
00-0039139,Jahmyr Gibbs,RB,DET,2024,2,0,0,0,13,84,0,7,7,22,0
00-0039144,Luke Musgrave,TE,GB,2024,2,0,0,0,0,0,0,1,1,6,0
00-0039146,Jayden Reed,WR,GB,2024,2,0,0,0,2,37,0,2,2,9,0
00-0039150,Bryce Young,QB,CAR,2024,2,26,84,0,1,6,0,0,0,0,0
00-0039152,Will Levis,QB,TEN,2024,2,28,192,1,4,38,0,0,0,0,0
00-0039163,C.J. Stroud,QB,HOU,2024,2,36,260,1,1,-1,0,0,0,0,0
00-0039164,Anthony Richardson,QB,IND,2024,2,34,204,1,4,37,0,0,0,0,0
00-0039165,Zach Charbonnet,RB,SEA,2024,2,0,0,0,14,38,1,5,5,31,0
00-0039236,Johnny Wilson,WR,PHI,2024,2,0,0,0,0,0,0,1,0,0,0
00-0039325,Carson Steele,RB,KC,2024,2,0,0,0,7,24,0,0,0,0,0
00-0039337,Malik Nabers,WR,NYG,2024,2,0,0,0,0,0,0,18,10,127,1
00-0039338,Brock Bowers,TE,LV,2024,2,0,0,0,0,0,0,9,9,98,0
00-0039356,Ja'Tavion Sanders,TE,CAR,2024,2,0,0,0,0,0,0,2,2,8,0
00-0039359,Cade Stover,TE,HOU,2024,2,0,0,0,0,0,0,1,1,18,0
00-0039361,Bucky Irving,RB,TB,2024,2,0,0,0,7,22,0,0,0,0,0
00-0039363,Isaac Guerendo,RB,SF,2024,2,0,0,0,1,0,0,0,0,0,0
00-0039364,Sione Vaki,RB,DET,2024,2,0,0,0,0,0,0,1,1,17,0
00-0039384,Tyrone Tracy Jr.,RB,NYG,2024,2,0,0,0,1,2,0,0,0,0,0
00-0039530,Brevyn Spann-Ford,TE,DAL,2024,2,0,0,0,0,0,0,1,0,0,0
00-0039732,Bo Nix,QB,DEN,2024,2,35,246,0,4,25,0,0,0,0,0
00-0039738,Blake Corum,RB,LA,2024,2,0,0,0,8,28,0,0,0,0,0
00-0039751,Jordan Whittington,WR,LA,2024,2,0,0,0,0,0,0,2,2,22,0
00-0039794,Braelon Allen,RB,NYJ,2024,2,0,0,0,7,33,1,4,2,23,1
00-0039810,Jermaine Burton,WR,CIN,2024,2,0,0,0,0,0,0,2,1,47,0
