phase,feature,rule,market,disc_n,disc_roi,disc_z,val_n,val_roi,val_excess,val_z
postdl,h_d3_over,h_d3_over <= -0.1975,fg_total_under,175,11.272729933261871,2.0392687,208,-19.222670793533325,-9.705186635255814,-1.46821
postdl,pair_l10_gtot_vs_line,pair_l10_gtot_vs_line <= -3.21,fg_ml_home,175,16.582441329956055,2.9203792,203,-20.43486386537552,-10.028456896543503,-1.4687854
all,h_l5_over,h_l5_over >= 0.8,fg_ml_home,399,9.783988445997238,2.7008255,396,-14.469924569129944,-7.6101794838905334,-1.4690199
all,a_l5_win,a_l5_win >= 0.8,fg_total_under,556,4.040155187249184,2.187837,576,-12.815794348716736,-5.8825671672821045,-1.4792327
gp50,a_l5_h1m,a_l5_h1m >= 3,fg_spread_fav,294,10.390046238899231,2.0895739,302,-5.803704261779785,-8.135585486888885,-1.4849577
stretch,a_l3_gtot_vs_line,a_l3_gtot_vs_line >= 6.25,fg_spread_dog,339,4.736108705401421,2.2305,389,-14.513467252254486,-7.242563366889954,-1.4960232
gp25,d_d3_opp,d_d3_opp <= -4.987,fg_spread_dog,516,3.95982563495636,2.2189388,521,-11.651483178138733,-6.263186037540436,-1.4966961
gp25,a_d3_own,a_d3_own >= 3.997,tt_away_over,240,10.72908416390419,2.0630987,516,-9.74133387207985,-6.264717876911163,-1.4986296
mid,a_l10_cover,a_l10_cover >= 0.7,fg_total_under,137,11.485851556062698,2.337267,142,-12.597130239009857,-12.009428441524506,-1.5002037
all,a_l5_margin,a_l5_margin >= 10.6,fg_total_under,236,10.022544860839844,2.388184,291,-15.359775722026825,-8.426548540592194,-1.5061026
gp25,d_d3_opp,d_d3_opp <= -4.987,fg_ml_dog,525,15.091988444328308,2.5687118,529,-17.64458268880844,-10.215966403484344,-1.5082763
gp25,a_d5_opp,a_d5_opp >= 7.284,fg_ml_away,175,25.200185179710388,2.5609293,178,-18.784645199775696,-15.256518125534058,-1.5103018
veryLate,d_s2d_opp,d_s2d_opp >= 3.518,fg_total_over,155,18.243159353733063,2.3026454,145,-6.525816768407822,-11.928856372833252,-1.5129788
all,d_trav_km,d_trav_km <= -1788,tt_home_under,133,15.270499885082245,2.596164,261,-14.894384145736694,-8.907824754714966,-1.5150821
stretch,a_l3_opp,a_l3_opp >= 120.7,fg_ml_dog,241,20.84512859582901,2.203781,285,-27.605953812599182,-13.768348097801208,-1.5217694
gp25,a_d5_win,a_d5_win >= 0.265,fg_total_under,172,14.323469996452332,2.4632359,165,-17.830467224121094,-11.385171115398407,-1.5321053
veryLate,a_l5_gtot_vs_line,a_l5_gtot_vs_line >= 7.3,fg_spread_dog,156,7.7142395079135895,2.1079028,156,-26.540666818618774,-11.674496531486511,-1.5362494
all,a_s2d_opp,a_s2d_opp <= 108.9,fg_ml_home,238,11.419624090194702,2.332575,245,-17.012163996696472,-10.152418911457062,-1.5414797
all,a_l5_h1m,a_l5_h1m > 0,tt_away_under,583,-2.4355245754122734,2.0329971,1130,-10.458268970251083,-4.367644339799881,-1.5442966
gp50,d_d5_atsm,d_d5_atsm <= -3.688,fg_spread_fav,295,11.960097402334213,2.3758063,307,-6.107592582702637,-8.439473807811737,-1.5531248
mid,t4_total_point,t4_total_point >= 237,fg_total_under,182,6.995301693677902,2.0589569,157,-12.430489808321,-11.842788010835648,-1.5555629
gp25,st_a_gb_1,st_a_gb_1 <= 4,fg_ml_home,359,6.068924441933632,2.1376696,161,-20.999731123447418,-12.582528591156006,-1.5564729
gp25,a_d5_oum,a_d5_oum >= 9.51,fg_ml_away,172,20.267397165298462,2.0674818,178,-19.348536431789398,-15.82041084766388,-1.5661238
postdl,h_s2d_opp,h_s2d_opp >= 117.1,tt_away_under,144,8.793389797210693,2.2741857,226,-16.61871075630188,-9.912534058094025,-1.5668052
stretch,st_a_playin_edge,st_a_playin_edge >= 11,fg_ml_home,240,9.317979961633682,2.4219694,354,-19.245286285877228,-8.214473724365234,-1.5697396
gp25,a_l5_oum,a_l5_oum >= 11.2,fg_ml_away,173,21.07531875371933,2.1509163,141,-21.352525055408478,-17.82439947128296,-1.5704452
all,h2h_prev_total,h2h_prev_total >= 256,fg_spread_dog,166,11.578521132469177,2.2964118,148,-16.068291664123535,-12.388218939304352,-1.5775197
gp50,a_l3_gtot_vs_line,a_l3_gtot_vs_line >= 6.5,fg_spread_dog,299,3.4306202083826065,2.0436807,335,-19.566689431667328,-8.212778717279434,-1.5776435
stretch,st_h_l10,st_h_l10 >= 0.6,fg_total_over,469,2.180197834968567,2.253915,488,-5.7127367705106735,-6.813906878232956,-1.5796738
gp25,a_l10_win,a_l10_win >= 0.8,fg_ml_home,205,13.131959736347198,2.5710175,223,-19.275006651878357,-10.857804119586945,-1.5807207
all,d_d3_opp,d_d3_opp <= -4.657,fg_ml_dog,708,5.867327004671097,2.0454195,712,-15.214303135871887,-9.179571270942688,-1.5819645
all,a_l10_gtot_vs_line,a_l10_gtot_vs_line >= 10.8,h1_spread_away,127,12.477128207683563,2.100383,235,-13.041791319847107,-9.868429601192474,-1.584077
late,st_d_gb_1,st_d_gb_1 >= 5.5,fg_total_under,186,21.11436426639557,2.208263,208,-17.355957627296448,-10.516902804374695,-1.5891268
postdl,h_s2d_atsm,h_s2d_atsm <= -1.011,fg_ml_home,264,6.709995120763779,2.1442022,277,-19.7037011384964,-9.297294169664383,-1.5906428
gp25,h_d5_over,h_d5_over >= 0.1639,fg_ml_home,350,9.435173124074936,2.705835,314,-17.628110945224762,-9.21090841293335,-1.5912117
all,a_s2d_oum,a_s2d_oum <= -2.608,fg_total_over,229,23.385973274707794,4.3842435,294,-11.037437617778778,-8.893224596977234,-1.5980718
stretch,h_l3_margin_vs_need,h_l3_margin_vs_need <= -14.5,fg_ml_dog,121,31.429749727249146,2.2671225,140,-34.50016975402832,-20.662564039230347,-1.600637
stretch,d_d3_opp,d_d3_opp <= -4.535,fg_ml_dog,343,16.36507511138916,2.1262805,369,-26.575088500976562,-12.737482786178589,-1.6019222
all,st_a_win_pct,st_a_win_pct >= 0.6957,fg_ml_home,250,12.039309740066528,2.4864304,318,-16.167505085468292,-9.307760000228882,-1.6100669
stretch,d_l3_h1m,d_l3_h1m <= -8,fg_ml_home,230,8.554055541753769,2.2653573,246,-21.15510404109955,-10.124291479587555,-1.6127923
all,a_l5_margin,a_l5_margin >= 7,fg_total_under,467,5.886127054691315,2.4230132,539,-13.569815456867218,-6.636588275432587,-1.6143496
gp25,a_d3_own,a_d3_own >= 6.191,tt_away_over,161,14.679241180419922,2.2221317,345,-11.79707869887352,-8.320462703704834,-1.6275147
gp25,h2h_prev_cover_h,h2h_prev_cover_h == 1,fg_ml_away,678,9.385549277067184,2.0401263,674,-11.980775743722916,-8.452649414539337,-1.6282501
postdl,d_d5_atsm,d_d5_atsm <= -3.454,fg_spread_fav,261,13.37234079837799,2.511066,317,-7.263939082622528,-8.744554966688156,-1.634255
gp25,a_s2d_win,a_s2d_win >= 0.6735,fg_ml_home,176,15.628047287464142,2.695165,206,-20.122438669204712,-11.7052361369133,-1.6378512
all,h_l5_win,h_l5_win == 0.8,tt_away_over,214,13.546763360500336,2.3866737,439,-11.356406658887863,-7.450692355632782,-1.6434968
postdl,h_adj_def,h_adj_def >= 115.8,tt_away_under,128,12.093575298786163,2.5399797,223,-17.216457426548004,-10.510280728340149,-1.6502239
late,a_d3_opp,a_d3_opp <= -5.759,fg_ml_home,125,14.55029845237732,2.475584,120,-24.09416288137436,-14.565163850784302,-1.6503141
mid,d_s2d_oum,d_s2d_oum <= -3.557,fg_total_under,176,11.725208908319473,2.682419,193,-11.933335661888123,-11.345633864402771,-1.6523087
gp25,h_l3_opp,h_l3_opp <= 107.7,h1_spread_away,208,12.820112705230713,2.3949542,374,-10.512647032737732,-8.185181021690369,-1.6575406
all,d_d3_margin,d_d3_margin <= -15.28,tt_home_under,131,12.309327721595764,2.220931,242,-16.120655834674835,-10.134096443653107,-1.659728
stretch,h_l10_win,h_l10_win >= 0.6,fg_total_over,467,2.6085305958986282,2.3461242,484,-6.120301783084869,-7.221471518278122,-1.6672845
stretch,h_l10_win,h_l10_win <= 0.4,tt_away_under,232,7.3527902364730835,2.3876312,433,-15.11063277721405,-7.61912539601326,-1.667519
gp50,d_d3_opp,d_d3_opp <= -4.52,fg_ml_dog,299,18.42723935842514,2.3458588,315,-36.79164946079254,-14.123298227787018,-1.6970236
stretch,a_d5_over,a_d5_over >= 0.1152,fg_total_over,340,3.3156640827655792,2.1385186,355,-7.503027468919754,-8.604197204113007,-1.7013196
late,a_d5_win,a_d5_win >= 0.1625,fg_total_under,124,23.16715121269226,2.0439177,124,-21.48045152425766,-14.641396701335907,-1.7081752
gp50,h_adj_def,h_adj_def >= 115.8,tt_away_under,144,8.763882517814636,2.334918,226,-18.315353989601135,-10.826317965984344,-1.7116195
gp50,h_s2d_cover,h_s2d_cover <= 0.4464,fg_ml_home,202,12.861204147338867,2.8720963,249,-22.17664271593094,-10.459204763174057,-1.720014
gp25,h_l3_h1t,h_l3_h1t >= 122,fg_ml_fav,351,4.339904710650444,2.39566,309,-11.01493239402771,-6.502810120582581,-1.720019
gp50,h_l10_win,h_l10_win <= 0.4,tt_away_under,192,5.124117806553841,2.1612465,381,-15.986275672912598,-8.497239649295807,-1.7442653
stretch,a_l3_h1m,a_l3_h1m >= 3.667,fg_ml_home,352,4.634737968444824,2.132137,349,-20.242968201637268,-9.212155640125275,-1.7479146
postdl,a_l5_atsm,a_l5_atsm <= -5,fg_spread_away,178,13.676659762859344,2.0239196,207,-19.732999801635742,-11.622539907693863,-1.7528763
gp25,st_a_l10,st_a_l10 >= 0.8,fg_ml_home,205,11.558668315410614,2.3581455,224,-20.450790226459503,-12.03358769416809,-1.7558193
gp25,st_a_gb_6,st_a_gb_6 <= -3.5,fg_ml_home,354,7.514270395040512,2.3797147,311,-18.646812438964844,-10.229609906673431,-1.7587332
gp25,a_l10_atsm,a_l10_atsm >= 5.382,fg_total_under,173,12.55912035703659,2.2272606,201,-18.304936587810516,-11.85964047908783,-1.7614756
all,h_l3_gtot,h_l3_gtot <= 217.3,h1_spread_away,263,6.632977724075317,2.028452,408,-11.503764986991882,-8.33040326833725,-1.761937
early,a_d3_h1t,a_d3_h1t < 0,fg_spread_dog,130,19.106455147266388,2.1159,150,-14.601081609725952,-13.749349117279053,-1.7627543
mid,d_gp_prior,d_gp_prior >= 2,h1_total_under,121,10.437626391649246,2.1879017,157,-18.498700857162476,-13.476596772670746,-1.7678839
postdl,h_l10_win,h_l10_win <= 0.4,tt_away_under,176,6.152569130063057,2.1427658,383,-15.434001386165619,-8.727824687957764,-1.7958974
stretch,st_a_gb_10,st_a_gb_10 <= -9,fg_ml_home,239,15.458352863788605,3.282316,270,-21.827590465545654,-10.796777904033661,-1.8018651
late,a_d3_opp,a_d3_opp <= -3.738,fg_ml_home,187,7.03996866941452,2.0083203,179,-22.574709355831146,-13.045710325241089,-1.8053228
veryLate,a_l5_cover,a_l5_cover == 0.6,fg_ml_home,159,12.92097419500351,2.2022598,139,-28.410232067108154,-15.489260852336884,-1.8149056
mid,h_d5_h1t,h_d5_h1t >= 3.675,fg_ml_fav,272,7.040058821439743,2.034284,191,-16.66341871023178,-9.169653058052063,-1.81843
all,a_d5_win,a_d5_win >= 0.1662,fg_total_under,462,4.962320625782013,2.2019873,448,-15.177462995052338,-8.244235813617706,-1.8283012
gp25,h_s2d_atsm,h_s2d_atsm >= 2.726,fg_total_over,174,10.824725031852722,2.2534428,181,-15.6379833817482,-13.005143404006958,-1.8334621
all,a_l5_h1m,a_l5_h1m < 0,tt_away_over,547,6.728699058294296,2.1022797,1154,-9.033579379320145,-5.1278650760650635,-1.8339161
gp25,h_d3_h1m,h_d3_h1m >= 5.371,fg_total_under,349,7.215417176485062,2.117576,345,-15.89256078004837,-9.447264671325684,-1.8383267
gp50,st_a_gb_10,st_a_gb_10 <= -9,fg_ml_home,210,9.536498785018921,2.4846644,256,-22.743086516857147,-11.025648564100266,-1.8384751
gp50,t60_total_point,t60_total_point <= 219,tt_home_over,168,3.437558189034462,2.1017268,138,-15.876740217208862,-14.924201369285583,-1.8477812
postdl,d_d3_opp,d_d3_opp <= -4.649,fg_ml_dog,264,21.94979041814804,2.369471,307,-37.50985264778137,-15.606427192687988,-1.8480165
all,a_s2d_over,a_s2d_over <= 0.4533,fg_total_over,691,4.160388186573982,2.321488,578,-9.501057118177414,-7.35684335231781,-1.8536116
gp50,h_s2d_cover,h_s2d_cover <= 0.4628,fg_ml_home,299,4.2220257222652435,2.118391,341,-21.418511867523193,-9.701073914766312,-1.866941
stretch,h_s2d_cover,h_s2d_cover <= 0.4615,fg_ml_home,347,4.6950943768024445,2.1271894,382,-20.459352433681488,-9.428539872169495,-1.8716402
all,h_d3_over,h_d3_over >= 0.3558,fg_ml_home,237,11.13983690738678,2.2855668,200,-20.597316324710846,-13.737571239471436,-1.884561
all,h_d3_over,h_d3_over >= 0.3558,fg_spread_home,231,9.087949991226196,2.1537695,198,-16.0458967089653,-12.794923782348633,-1.8854235
postdl,h_s2d_cover,h_s2d_cover <= 0.4464,fg_ml_home,180,16.3501039147377,2.9337695,249,-22.036729753017426,-11.63032278418541,-1.8865472
stretch,h_adj_def,h_adj_def >= 115.8,tt_away_under,170,7.702356576919556,2.0921466,253,-18.79487931728363,-11.30337193608284,-1.8909931
all,st_a_rank,st_a_rank <= 3,fg_ml_home,512,7.43270143866539,2.539408,504,-15.594436228275299,-8.734691143035889,-1.9021643
stretch,st_h_l10,st_h_l10 <= 0.4,tt_away_under,232,7.3527902364730835,2.3876312,432,-16.232502460479736,-8.740995079278946,-1.9108404
all,gbr_a,gbr_a <= -0.007463,fg_ml_home,748,3.51320244371891,2.0215378,722,-14.213454723358154,-7.353709638118744,-1.9167271
stretch,st_a_l10,st_a_l10 >= 0.6,fg_ml_home,498,4.074568673968315,2.4220927,472,-19.725900888442993,-8.695088326931,-1.9186299
gp25,st_a_l10,st_a_l10 >= 0.8,fg_total_under,202,11.521156132221222,2.2521548,221,-18.79095584154129,-12.345659732818604,-1.9227266
gp50,d_d5_opp,d_d5_opp <= -4.443,fg_spread_dog,294,4.543391615152359,2.2265031,278,-22.38437831401825,-11.030467599630356,-1.9302461
gp50,st_h_l10,st_h_l10 <= 0.4,tt_away_under,192,5.124117806553841,2.1612465,381,-16.98005050420761,-9.49101448059082,-1.9482617
gp25,st_a_win_pct,st_a_win_pct >= 0.6829,fg_ml_home,179,13.661634922027588,2.4694195,189,-23.0222687125206,-14.605066180229187,-1.9574699
stretch,st_a_l10,st_a_l10 >= 0.8,fg_ml_home,127,11.686611920595169,2.005178,165,-26.083695888519287,-15.052883327007294,-1.9638482
stretch,a_l10_win,a_l10_win >= 0.8,fg_ml_home,127,14.226177334785461,2.2660832,165,-26.083695888519287,-15.052883327007294,-1.9638482
gp25,st_a_playin_edge,st_a_playin_edge >= 13,fg_ml_home,180,16.903196275234222,2.8872898,306,-19.97096985578537,-11.553767323493958,-1.9703573
gp25,h_d5_h1t,h_d5_h1t >= 4.702,fg_ml_fav,350,4.849251359701157,2.5298116,325,-11.817050725221634,-7.304929196834564,-1.9815754
gp25,a_l10_margin,a_l10_margin <= -8.8,fg_ml_away,178,22.669287025928497,2.336739,235,-21.055391430854797,-17.52726435661316,-1.9936384
gp25,a_l10_win,a_l10_win >= 0.8,fg_total_under,202,10.57606190443039,2.1114287,220,-19.289591908454895,-12.844295799732208,-1.9958537
postdl,st_h_l10,st_h_l10 <= 0.4,tt_away_under,176,6.152569130063057,2.1427658,383,-16.422586143016815,-9.71640944480896,-1.9993154
all,h_d5_over,h_d5_over >= 0.2763,fg_ml_home,237,12.600070238113403,2.505304,146,-24.02205318212509,-17.16230809688568,-2.0115802
all,h_d5_h1t,h_d5_h1t >= 4.644,fg_ml_fav,474,5.307619646191597,2.568395,412,-11.570855230093002,-6.654833257198334,-2.0151706
stretch,a_l10_win,a_l10_win >= 0.6,fg_ml_home,501,3.5717878490686417,2.326784,471,-20.183919370174408,-9.153106808662415,-2.017554
postdl,h_s2d_cover,h_s2d_cover <= 0.4627,fg_ml_home,264,6.2452953308820724,2.0762928,340,-21.084922552108765,-10.678515583276749,-2.0240748
stretch,h_l3_margin_vs_need,h_l3_margin_vs_need <= -14.5,fg_ml_away,121,26.65020525455475,2.000107,140,-29.05689775943756,-23.245492577552795,-2.0595534
stretch,t60_total_point,t60_total_point <= 219.5,tt_home_over,185,4.201230779290199,2.1978757,181,-15.946854650974274,-14.587461948394775,-2.068515
gp25,st_d_l10,st_d_l10 <= -0.3,fg_ml_home,371,9.006565064191818,2.7078123,319,-20.373494923114777,-11.956292390823364,-2.0818648
gp25,a_d5_oum,a_d5_oum >= 6.16,tt_away_over,165,14.022360742092133,2.1599455,385,-13.589528203010559,-10.112912207841873,-2.0896547
all,h_s2d_own,h_s2d_own >= 119,tt_home_over,200,11.527828872203827,2.6734793,386,-14.437857270240784,-10.205817222595215,-2.1121776
all,a_s2d_margin,a_s2d_margin >= 5.538,fg_ml_home,238,10.12297049164772,2.137042,424,-17.45530366897583,-10.59555858373642,-2.116372
late,a_l3_oum,a_l3_oum >= 4.333,fg_ml_away,191,18.23895424604416,2.150845,236,-21.040520071983337,-18.85625422000885,-2.1363375
gp25,a_s2d_oum,a_s2d_oum <= -2.161,fg_total_over,173,21.397018432617188,3.7037556,232,-16.065827012062073,-13.432987034320831,-2.144046
stretch,d_l5_win,d_l5_win < 0,fg_ml_home,437,5.553402379155159,2.5507343,425,-21.304604411125183,-10.27379184961319,-2.1511536
gp25,d_l10_win,d_l10_win <= -0.4,fg_ml_home,227,8.844999223947525,2.095087,198,-24.201945960521698,-15.784743428230286,-2.1653633
gp25,d_l10_win,d_l10_win <= -0.3,fg_ml_home,376,7.47564509510994,2.4454687,319,-20.86675316095352,-12.44955062866211,-2.1677525
gp25,st_a_gb_10,st_a_gb_10 <= -10.5,fg_ml_home,181,15.663503110408783,2.737688,223,-23.317280411720276,-14.900077879428864,-2.1692102
gp25,st_a_gb_6,st_a_gb_6 <= -6,fg_ml_home,186,15.982155501842499,2.816312,200,-24.17013943195343,-15.752936899662018,-2.171887
stretch,st_d_l10,st_d_l10 < 0,fg_ml_home,509,3.8728345185518265,2.407205,486,-20.762813091278076,-9.732000529766083,-2.1790464
all,st_a_tank,st_a_tank == 1,fg_ml_away,140,22.68587052822113,2.4449215,152,-27.705150842666626,-23.612579703330994,-2.179504
stretch,d_l10_win,d_l10_win < 0,fg_ml_home,507,4.187227040529251,2.4670064,483,-20.81948220729828,-9.788669645786285,-2.1849597
all,st_a_l10,st_a_l10 >= 0.8,fg_ml_home,303,11.241861432790756,2.601648,350,-19.015318155288696,-12.155573070049286,-2.205945
all,h_s2d_oum,h_s2d_oum >= 2.204,tt_home_over,366,4.4901687651872635,2.1729946,587,-12.955133616924286,-8.723093569278717,-2.2262738
postdl,st_a_playin_edge,st_a_playin_edge >= 12.5,fg_ml_home,178,14.271433651447296,2.6679935,276,-23.563766479492188,-13.157358765602112,-2.2469814
all,h_l3_margin_vs_need,h_l3_margin_vs_need <= -14.67,fg_ml_dog,244,13.717320561408997,2.0062573,252,-27.99622118473053,-21.96148931980133,-2.2516267
postdl,st_a_gb_10,st_a_gb_10 <= -9.5,fg_ml_home,178,12.23679631948471,2.4238458,228,-24.913613498210907,-14.50720727443695,-2.251788
gp25,d_d5_opp,d_d5_opp <= -9.813,fg_ml_away,175,24.127718806266785,2.457549,181,-26.2058824300766,-22.67775535583496,-2.263798
all,h_d5_opp,h_d5_opp <= -6.636,h1_spread_away,162,13.072054088115692,2.45164,251,-17.018339037895203,-13.84497731924057,-2.2968013
gp25,st_a_rank,st_a_rank <= 2,fg_ml_home,233,21.922355890274048,4.00898,237,-23.7454354763031,-15.328232944011688,-2.300525
gp25,h_d5_opp,h_d5_opp <= -7.158,h1_spread_away,126,15.019266307353973,2.1229599,181,-18.699903786182404,-16.37243777513504,-2.306496
all,st_d_l10,st_d_l10 <= -0.4,fg_ml_home,257,11.196371167898178,2.3889105,279,-21.1914524435997,-14.33170735836029,-2.322123
all,a_l10_opp,a_l10_opp <= 109.4,fg_ml_home,445,6.707935780286789,2.2179854,436,-18.393395841121674,-11.533650755882263,-2.3361206
gp25,st_d_l10,st_d_l10 <= -0.4,fg_ml_home,221,10.27173325419426,2.2676473,197,-25.518137216567993,-17.10093468427658,-2.339988
all,a_l10_win,a_l10_win >= 0.8,fg_ml_home,259,14.88872617483139,2.9790335,298,-20.853757858276367,-13.994012773036957,-2.3433416
all,a_adj_def,a_adj_def <= 109.8,fg_ml_home,248,11.790483444929123,2.438162,249,-22.32637256383896,-15.466627478599548,-2.3674483
stretch,a_d3_oum,a_d3_oum >= 7.857,fg_ml_dog,227,21.642841398715973,2.211648,272,-36.43229901790619,-22.594693303108215,-2.4396946
all,d_l10_h1m,d_l10_h1m <= -8.74,fg_ml_dog,221,16.20308756828308,2.1521049,229,-31.040272116661072,-25.005540251731873,-2.4439275
gp50,a_l3_opp,a_l3_opp >= 120.7,fg_ml_away,204,22.58530855178833,2.1439562,256,-30.174514651298523,-19.83102411031723,-2.449294
all,h_l3_opp,h_l3_opp <= 107.3,h1_spread_away,258,9.40142348408699,2.4754994,473,-13.945263624191284,-10.771901905536652,-2.4531114
all,a_s2d_win,a_s2d_win >= 0.6812,fg_ml_home,240,12.042159587144852,2.4366262,310,-21.254129707813263,-14.394384622573853,-2.4584377
gp50,a_l3_oum,a_l3_oum >= 8.833,fg_ml_dog,200,22.496452927589417,2.2666914,221,-47.329580783843994,-24.66122955083847,-2.4820318
postdl,d_l10_own,d_l10_own <= -6.86,fg_ml_home,176,14.157377183437347,2.6393533,174,-28.727635741233826,-18.32122802734375,-2.484308
gp25,a_l10_h1m,a_l10_h1m >= 6.03,fg_ml_home,175,15.431523323059082,2.6629293,200,-26.594138145446777,-18.176935613155365,-2.506088
gp25,a_adj_def,a_adj_def <= 110.1,fg_ml_home,175,13.72605413198471,2.4497254,199,-26.75429880619049,-18.33709627389908,-2.5218415
gp25,st_a_rank,st_a_rank <= 3,fg_ml_home,359,8.524299412965775,2.5773098,350,-22.295263409614563,-13.87806087732315,-2.5311825
stretch,st_a_playin_edge,st_a_playin_edge >= 14.5,fg_ml_home,128,28.1274676322937,3.708766,219,-27.94841229915619,-16.917599737644196,-2.5427697
all,st_a_rank,st_a_rank <= 2,fg_ml_home,332,16.949431598186493,3.739853,332,-21.316269040107727,-14.456523954868317,-2.55516
stretch,a_l3_oum,a_l3_oum >= 8.733,fg_ml_dog,227,20.94610631465912,2.1480327,257,-38.44425678253174,-24.606651067733765,-2.5826387
gp50,a_d3_oum,a_d3_oum >= 8.204,fg_ml_dog,198,23.06792140007019,2.3039713,226,-48.370569944381714,-25.70222020149231,-2.6159012
all,st_a_gb_6,st_a_gb_6 <= -5,fg_ml_home,260,11.598944664001465,2.4662638,252,-23.880095779895782,-17.020350694656372,-2.6209214
stretch,st_a_win_pct,st_a_win_pct >= 0.5821,fg_ml_home,345,4.210318997502327,2.0389638,349,-24.885761737823486,-13.854949176311493,-2.6288383
stretch,a_s2d_win,a_s2d_win >= 0.6233,fg_ml_home,229,12.108317017555237,2.750758,235,-28.04996371269226,-17.019151151180267,-2.64983
gp25,d_s2d_h1m,d_s2d_h1m <= -5.698,fg_ml_home,175,14.174525439739227,2.5057898,222,-26.70961618423462,-18.292413651943207,-2.6571016
